rank,code,company_name,market_cap,scrape_date
3593,6150,タケダ機械(株),3016,2025-12-07
3594,7162,アストマックス(株),3014,2025-12-07
3595,9040,大宝運輸(株),3013,2025-12-07
3596,3358,ワイエスフード(株),3007,2025-12-07
3597,4427,(株)ＥｄｕＬａｂ,3007,2025-12-07
3598,6193,バーチャレクス・ホールディングス(株),3007,2025-12-07
3599,4885,室町ケミカル(株),2998,2025-12-07
3600,340A,(株)ジグザグ,2997,2025-12-07
3601,6894,パルステック工業(株),2989,2025-12-07
3602,4196,(株)ネオマーケティング,2987,2025-12-07
3603,9444,(株)トーシンホールディングス,2987,2025-12-07
3604,3077,ホリイフードサービス(株),2986,2025-12-07
3605,3710,ジョルダン(株),2980,2025-12-07
3606,4170,(株)Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,2978,2025-12-07
3607,5035,ＨＯＵＳＥＩ(株),2958,2025-12-07
3608,2656,(株)ベクターホールディングス,2956,2025-12-07
3609,7827,(株)オービス,2947,2025-12-07
3610,9256,(株)サクシード,2942,2025-12-07
3611,2789,(株)カルラ,2938,2025-12-07
3612,8166,(株)タカキュー,2938,2025-12-07
3613,3089,テクノアルファ(株),2934,2025-12-07
3614,6694,(株)ズーム,2931,2025-12-07
3615,5125,(株)ファインズ,2911,2025-12-07
3616,5256,(株)Ｆｕｓｉｃ,2908,2025-12-07
3617,2693,ＹＫＴ(株),2905,2025-12-07
3618,7369,(株)メイホーホールディングス,2905,2025-12-07
3619,6096,(株)レアジョブ,2904,2025-12-07
3620,5126,ポーターズ(株),2898,2025-12-07
3621,8181,(株)東天紅,2897,2025-12-07
3622,5458,高砂鐵工(株),2894,2025-12-07
3623,6803,ティアック(株),2893,2025-12-07
3624,2300,(株)きょくとう,2887,2025-12-07
3625,3930,(株)はてな,2875,2025-12-07
3626,5587,(株)インバウンドプラットフォーム,2874,2025-12-07
3627,7043,アルー(株),2871,2025-12-07
3628,4174,(株)アピリッツ,2866,2025-12-07
3629,2139,(株)中広,2860,2025-12-07
3630,4335,ＩＰＳホールディングス(株),2856,2025-12-07
3631,9363,(株)大運,2846,2025-12-07
3632,6166,(株)中村超硬,2843,2025-12-07
3633,231A,Ｃｒｏｓｓ　Ｅホールディングス(株),2840,2025-12-07
3634,6898,トミタ電機(株),2827,2025-12-07
3635,7615,(株)京都きもの友禅ホールディングス,2826,2025-12-07
3636,1711,(株)ＳＤＳホールディングス,2824,2025-12-07
3637,4884,クリングルファーマ(株),2818,2025-12-07
3638,3953,大村紙業(株),2817,2025-12-07
3639,9419,(株)ワイヤレスゲート,2811,2025-12-07
3640,6522,(株)アスタリスク,2807,2025-12-07
3641,4421,(株)ディ・アイ・システム,2805,2025-12-07
3642,3550,(株)スタジオアタオ,2793,2025-12-07
3643,3054,(株)ハイパー,2776,2025-12-07
3644,7422,東邦レマック(株),2775,2025-12-07
3645,7640,(株)トップカルチャー,2773,2025-12-07
3646,2388,(株)ウェッジホールディングス,2762,2025-12-07
3647,2467,(株)ＶＬＣセキュリティ,2758,2025-12-07
3648,6969,松尾電機(株),2745,2025-12-07
3649,6138,ダイジェット工業(株),2742,2025-12-07
3650,3913,ＧｒｅｅｎＢｅｅ(株),2741,2025-12-07
3651,4341,西菱電機(株),2741,2025-12-07
3652,1999,サイタホールディングス(株),2740,2025-12-07
3653,3974,ＳＣＡＴ(株),2735,2025-12-07
3654,6046,(株)リンクバル,2730,2025-12-07
3655,3326,(株)ランシステム,2721,2025-12-07
3656,2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ(株),2710,2025-12-07
3657,7957,フジコピアン(株),2695,2025-12-07
3658,8225,(株)タカチホ,2692,2025-12-07
3659,4124,大阪油化工業(株),2689,2025-12-07
3660,7076,名南Ｍ＆Ａ(株),2683,2025-12-07
3661,9767,日建工学(株),2682,2025-12-07
3662,7810,(株)クロスフォー,2677,2025-12-07
3663,8912,(株)エリアクエスト,2675,2025-12-07
3664,9087,タカセ(株),2674,2025-12-07
3665,4197,(株)アスマーク,2673,2025-12-07
3666,6548,(株)旅工房,2673,2025-12-07
3667,3647,(株)ジー・スリーホールディングス,2672,2025-12-07
3668,7850,総合商研(株),2671,2025-12-07
3669,387A,フラー(株),2669,2025-12-07
3670,4690,日本パレットプール(株),2667,2025-12-07
3671,3970,(株)イノベーション,2665,2025-12-07
3672,2743,ピクセルカンパニーズ(株),2650,2025-12-07
3673,6400,不二精機(株),2635,2025-12-07
3674,9439,(株)エム・エイチ・グループ,2631,2025-12-07
3675,2687,(株)シー・ヴイ・エス・ベイエリア,2618,2025-12-07
3676,7375,(株)リファインバースグループ,2605,2025-12-07
3677,9345,ビズメイツ(株),2605,2025-12-07
3678,3137,(株)ファンデリー,2601,2025-12-07
3679,3042,(株)セキュアヴェイル,2599,2025-12-07
3680,5579,(株)ＧＳＩ,2598,2025-12-07
3681,3559,(株)ピーバンドットコム,2595,2025-12-07
3682,6578,(株)コレックホールディングス,2594,2025-12-07
3683,7372,(株)デコルテ・ホールディングス,2591,2025-12-07
3684,3248,(株)アールエイジ,2586,2025-12-07
3685,4650,ＳＤエンターテイメント(株),2573,2025-12-07
3686,9423,(株)ＦＲＳ,2573,2025-12-07
3687,4288,(株)アズジェント,2572,2025-12-07
3688,196A,(株)ＭＦＳ,2570,2025-12-07
3689,3931,(株)バリューゴルフ,2570,2025-12-07
3690,334A,(株)ビジュアル・プロセッシング・ジャパン,2564,2025-12-07
3691,7877,永大化工(株),2558,2025-12-07
3692,9238,バリュークリエーション(株),2556,2025-12-07
3693,9225,ブリッジコンサルティンググループ(株),2555,2025-12-07
3694,7183,あんしん保証(株),2553,2025-12-07
3695,6664,(株)オプトエレクトロニクス,2546,2025-12-07
3696,7709,クボテック(株),2545,2025-12-07
3697,3598,山喜(株),2542,2025-12-07
3698,2683,(株)魚喜,2541,2025-12-07
3699,138A,光フードサービス(株),2529,2025-12-07
3700,8123,川辺(株),2529,2025-12-07
3701,195A,(株)ＭＵＳＣＡＴ　ＧＲＯＵＰ,2528,2025-12-07
3702,9240,(株)デリバリーコンサルティング,2528,2025-12-07
3703,9242,メディア総研(株),2525,2025-12-07
3704,149A,(株)シンカ,2500,2025-12-07
3705,5199,不二ラテックス(株),2497,2025-12-07
3706,5580,(株)プロディライト,2492,2025-12-07
3707,2351,(株)ＡＳＪ,2449,2025-12-07
3708,157A,グリーンモンスター(株),2438,2025-12-07
3709,4167,(株)ココペリ,2438,2025-12-07
3710,304A,フォルシア(株),2434,2025-12-07
3711,6656,インスペック(株),2424,2025-12-07
3712,4720,(株)城南進学研究社,2422,2025-12-07
3713,4735,(株)京進,2418,2025-12-07
3714,7601,(株)ポプラ,2411,2025-12-07
3715,3375,(株)ＺＯＡ,2403,2025-12-07
3716,9610,ウィルソン・ラーニング　ワールドワイド(株),2402,2025-12-07
3717,2435,(株)シダー,2398,2025-12-07
3718,5969,(株)ロブテックス,2398,2025-12-07
3719,6217,津田駒工業(株),2396,2025-12-07
3720,7896,セブン工業(株),2383,2025-12-07
3721,7035,ａｎｄ　ｆａｃｔｏｒｙ(株),2376,2025-12-07
3722,9812,(株)テーオーホールディングス,2375,2025-12-07
3723,7567,(株)栄電子,2372,2025-12-07
3724,3600,(株)フジックス,2371,2025-12-07
3725,4098,チタン工業(株),2371,2025-12-07
3726,3775,(株)ガイアックス,2370,2025-12-07
3727,6063,日本エマージェンシーアシスタンス(株),2368,2025-12-07
3728,4558,(株)中京医薬品,2367,2025-12-07
3729,5820,(株)三ッ星,2367,2025-12-07
3730,4920,(株)日本色材工業研究所,2366,2025-12-07
3731,5131,リンカーズ(株),2362,2025-12-07
3732,1738,(株)ＮＩＴＴＯＨ,2359,2025-12-07
3733,3670,協立情報通信(株),2356,2025-12-07
3734,3985,テモナ(株),2356,2025-12-07
3735,3987,エコモット(株),2355,2025-12-07
3736,7255,(株)桜井製作所,2352,2025-12-07
3737,150A,(株)ＪＳＨ,2351,2025-12-07
3738,3998,(株)すららネット,2350,2025-12-07
3739,3416,ピクスタ(株),2349,2025-12-07
3740,189A,(株)Ｄ＆Ｍカンパニー,2348,2025-12-07
3741,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ(株),2343,2025-12-07
3742,9565,ＧＬＯＥ(株),2337,2025-12-07
3743,4178,(株)Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,2318,2025-12-07
3744,4438,(株)Ｗｅｌｂｙ,2317,2025-12-07
3745,8013,(株)ナイガイ,2317,2025-12-07
3746,9254,(株)ラバブルマーケティンググループ,2314,2025-12-07
3747,5616,(株)雨風太陽,2312,2025-12-07
3748,3907,シリコンスタジオ(株),2302,2025-12-07
3749,4394,(株)エクスモーション,2302,2025-12-07
3750,9635,武蔵野興業(株),2301,2025-12-07
3751,3976,(株)シャノン,2293,2025-12-07
3752,9895,(株)コンセック,2293,2025-12-07
3753,4370,モビルス(株),2292,2025-12-07
3754,3346,ヒロタグループホールディングス(株),2289,2025-12-07
3755,6573,アジャイルメディア・ネットワーク(株),2286,2025-12-07
3756,4241,(株)アテクト,2285,2025-12-07
3757,3041,(株)ビューティカダンホールディングス,2284,2025-12-07
3758,5704,(株)ＪＭＣ,2284,2025-12-07
3759,7077,(株)ＡＬｉＮＫインターネット,2282,2025-12-07
3760,8247,(株)大和,2281,2025-12-07
3761,5952,アマテイ(株),2279,2025-12-07
3762,3961,シルバーエッグ・テクノロジー(株),2277,2025-12-07
3763,9914,(株)植松商会,2277,2025-12-07
3764,2196,(株)エスクリ,2275,2025-12-07
3765,3808,(株)オーケーウェブ,2272,2025-12-07
3766,7928,旭化学工業(株),2271,2025-12-07
3767,7939,(株)研創,2261,2025-12-07
3768,9253,スローガン(株),2260,2025-12-07
3769,2666,(株)オートウェーブ,2254,2025-12-07
3770,7870,福島印刷(株),2250,2025-12-07
3771,6233,ＫＬＡＳＳ(株),2248,2025-12-07
3772,6867,リーダー電子(株),2248,2025-12-07
3773,7360,(株)オンデック,2248,2025-12-07
3774,5247,(株)ＢＴＭ,2247,2025-12-07
3775,3802,(株)エコミック,2239,2025-12-07
3776,4814,ネクストウェア(株),2239,2025-12-07
3777,9258,(株)ＣＳ－Ｃ,2239,2025-12-07
3778,2673,夢みつけ隊(株),2238,2025-12-07
3779,5974,中国工業(株),2233,2025-12-07
3780,7073,(株)ジェイック,2233,2025-12-07
3781,6537,ＷＡＳＨハウス(株),2230,2025-12-07
3782,298A,ＧＶＡ　ＴＥＣＨ(株),2222,2025-12-07
3783,7462,(株)ＣＡＰＩＴＡ,2216,2025-12-07
3784,281A,インフォメティス(株),2209,2025-12-07
3785,9557,(株)エアークローゼット,2204,2025-12-07
3786,303A,(株)ｖｉｓｕｍｏ,2203,2025-12-07
3787,7356,Ｒｅｔｔｙ(株),2202,2025-12-07
3788,4424,(株)Ａｍａｚｉａ,2196,2025-12-07
3789,6190,(株)フェニックスバイオ,2189,2025-12-07
3790,9365,トレーディア(株),2189,2025-12-07
3791,7376,ＢＣＣ(株),2183,2025-12-07
3792,5530,日本システムバンク(株),2182,2025-12-07
3793,3779,ジェイ・エスコム　ホールディングス(株),2175,2025-12-07
3794,9342,(株)スマサポ,2167,2025-12-07
3795,3739,コムシード(株),2162,2025-12-07
3796,3928,(株)マイネット,2160,2025-12-07
3797,9978,(株)文教堂グループホールディングス,2149,2025-12-07
3798,3419,アートグリーン(株),2146,2025-12-07
3799,7116,ダイワ通信(株),2141,2025-12-07
3800,2736,フェスタリアホールディングス(株),2138,2025-12-07
3801,7062,(株)フレアス,2136,2025-12-07
3802,7345,(株)アイ・パートナーズフィナンシャル,2121,2025-12-07
3803,4707,(株)キタック,2119,2025-12-07
3804,7719,(株)東京衡機,2119,2025-12-07
3805,7578,(株)ニチリョク,2105,2025-12-07
3806,6198,(株)キャリア,2104,2025-12-07
3807,6074,(株)ジェイエスエス,2098,2025-12-07
3808,3667,(株)ｅｎｉｓｈ,2096,2025-12-07
3809,9563,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ(株),2095,2025-12-07
3810,7800,(株)アミファ,2093,2025-12-07
3811,4918,(株)アイビー化粧品,2092,2025-12-07
3812,6186,(株)一蔵,2091,2025-12-07
3813,4016,ＭＩＴホールディングス(株),2060,2025-12-07
3814,2291,福留ハム(株),2057,2025-12-07
3815,7074,(株)トゥエンティーフォーセブンホールディングス,2037,2025-12-07
3816,7524,マルシェ(株),2036,2025-12-07
3817,2164,(株)地域新聞社,2023,2025-12-07
3818,9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ(株),2021,2025-12-07
3819,2479,(株)ジェイテック,2015,2025-12-07
3820,5252,日本ナレッジ(株),1997,2025-12-07
3821,3646,(株)駅探,1986,2025-12-07
3822,3986,(株)ビーブレイクシステムズ,1975,2025-12-07
3823,4657,(株)環境管理センター,1968,2025-12-07
3824,2997,(株)ストレージ王,1967,2025-12-07
3825,4678,(株)秀英予備校,1966,2025-12-07
3826,142A,(株)ジンジブ,1965,2025-12-07
3827,2667,(株)イメージ　ワン,1955,2025-12-07
3828,3753,(株)フライトソリューションズ,1948,2025-12-07
3829,7477,ムラキ(株),1940,2025-12-07
3830,4020,ビートレンド(株),1936,2025-12-07
3831,5962,浅香工業(株),1919,2025-12-07
3832,2156,セーラー広告(株),1908,2025-12-07
3833,3192,(株)白鳩,1901,2025-12-07
3834,4616,川上塗料(株),1900,2025-12-07
3835,7865,ピープル(株),1899,2025-12-07
3836,6555,(株)ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,1890,2025-12-07
3837,7771,日本精密(株),1890,2025-12-07
3838,5025,(株)マーキュリー,1882,2025-12-07
3839,4199,ワンダープラネット(株),1881,2025-12-07
3840,7083,ＡＨＣグループ(株),1880,2025-12-07
3841,7585,(株)かんなん丸,1875,2025-12-07
3842,168A,(株)イタミアート,1867,2025-12-07
3843,7815,東京ボード工業(株),1867,2025-12-07
3844,7041,ＣＲＧホールディングス(株),1862,2025-12-07
3845,7413,(株)創健社,1852,2025-12-07
3846,3634,(株)ソケッツ,1848,2025-12-07
3847,7042,(株)アクセスグループ・ホールディングス,1848,2025-12-07
3848,8254,(株)さいか屋,1844,2025-12-07
3849,3442,(株)ＭＩＥコーポレーション,1841,2025-12-07
3850,4444,(株)インフォネット,1839,2025-12-07
3851,4243,(株)ニックス,1835,2025-12-07
3852,8946,(株)ＡＳＩＡＮ　ＳＴＡＲ,1833,2025-12-07
3853,4057,(株)インターファクトリー,1803,2025-12-07
3854,2459,アウンコンサルティング(株),1801,2025-12-07
3855,5905,日本製罐(株),1785,2025-12-07
3856,6276,シリウスビジョン(株),1780,2025-12-07
3857,4166,かっこ(株),1779,2025-12-07
3858,9215,(株)ＣａＳｙ,1771,2025-12-07
3859,184A,(株)学びエイド,1768,2025-12-07
3860,7031,(株)インバウンドテック,1767,2025-12-07
3861,6029,アトラグループ(株),1759,2025-12-07
3862,4052,フィーチャ(株),1757,2025-12-07
3863,4378,(株)ＣＩＮＣ,1747,2025-12-07
3864,302A,(株)ビースタイルホールディングス,1743,2025-12-07
3865,3624,アクセルマーク(株),1735,2025-12-07
3866,3639,(株)ボルテージ,1730,2025-12-07
3867,3223,(株)エスエルディー,1715,2025-12-07
3868,4361,川口化学工業(株),1714,2025-12-07
3869,7138,(株)ＴＯＲＩＣＯ,1714,2025-12-07
3870,7997,(株)くろがね工作所,1707,2025-12-07
3871,2721,(株)ジェイホールディングス,1706,2025-12-07
3872,4017,(株)クリーマ,1705,2025-12-07
3873,4240,クラスターテクノロジー(株),1696,2025-12-07
3874,4995,サンケイ化学(株),1680,2025-12-07
3875,5039,(株)キットアライブ,1680,2025-12-07
3876,7837,(株)アールシーコア,1678,2025-12-07
3877,143A,イシン(株),1676,2025-12-07
3878,6558,クックビズ(株),1660,2025-12-07
3879,8995,(株)誠建設工業,1660,2025-12-07
3880,9878,(株)セキド,1652,2025-12-07
3881,3111,オーミケンシ(株),1651,2025-12-07
3882,9241,(株)フューチャーリンクネットワーク,1645,2025-12-07
3883,6696,(株)トラース・オン・プロダクト,1640,2025-12-07
3884,246A,(株)アスア,1631,2025-12-07
3885,2778,パレモ・ホールディングス(株),1627,2025-12-07
3886,323A,(株)フライヤー,1621,2025-12-07
3887,7067,ブランディングテクノロジー(株),1600,2025-12-07
3888,3910,(株)エムケイシステム,1596,2025-12-07
3889,6775,(株)ＴＢグループ,1596,2025-12-07
3890,7946,(株)光陽社,1594,2025-12-07
3891,4059,(株)まぐまぐ,1593,2025-12-07
3892,5341,ＡＳＡＨＩ　ＥＩＴＯホールディングス(株),1590,2025-12-07
3893,3384,(株)アークコア,1584,2025-12-07
3894,7878,(株)光・彩,1576,2025-12-07
3895,3174,(株)ハピネス・アンド・ディ,1573,2025-12-07
3896,4179,(株)ジーネクスト,1570,2025-12-07
3897,4265,Ｉｎｓｔｉｔｕｔｉｏｎ　ｆｏｒ　ａ　Ｇｌｏｂａｌ　Ｓｏｃｉｅ(株),1563,2025-12-07
3898,9331,(株)キャスター,1561,2025-12-07
3899,4018,(株)Ｇｅｏｌｏｃａｔｉｏｎ　Ｔｅｃｈｎｏｌｏｇｙ,1556,2025-12-07
3900,9236,ジャパンＭ＆Ａソリューション(株),1542,2025-12-07
3901,2137,(株)光ハイツ・ヴェラス,1540,2025-12-07
3902,6663,太洋テクノレックス(株),1540,2025-12-07
3903,3787,(株)テクノマセマティカル,1525,2025-12-07
3904,7363,(株)ベビーカレンダー,1507,2025-12-07
3905,4073,(株)ジィ・シィ企画,1501,2025-12-07
3906,7140,ペットゴー(株),1496,2025-12-07
3907,4381,ビープラッツ(株),1473,2025-12-07
3908,6147,(株)ヤマザキ,1461,2025-12-07
3909,198A,ＰｏｓｔＰｒｉｍｅ(株),1456,2025-12-07
3910,4760,(株)アルファ,1446,2025-12-07
3911,5342,ジャニス工業(株),1441,2025-12-07
3912,4422,ＶＡＬＵＥＮＥＸ(株),1431,2025-12-07
3913,3908,(株)コラボス,1428,2025-12-07
3914,5241,(株)日本オーエー研究所,1425,2025-12-07
3915,6173,(株)アクアライン,1412,2025-12-07
3916,6982,(株)リード,1409,2025-12-07
3917,7985,ネポン(株),1406,2025-12-07
3918,4679,(株)田谷,1385,2025-12-07
3919,7831,(株)ウイルコホールディングス,1381,2025-12-07
3920,7886,ヤマト　モビリティ　＆　Ｍｆｇ．(株),1380,2025-12-07
3921,259A,(株)ケイ・ウノ,1373,2025-12-07
3922,1382,(株)ホーブ,1370,2025-12-07
3923,9244,(株)デジタリフト,1368,2025-12-07
3924,9250,(株)ＧＲＣＳ,1366,2025-12-07
3925,3047,(株)ＴＲＵＣＫ－ＯＮＥ,1360,2025-12-07
3926,2926,(株)篠崎屋,1359,2025-12-07
3927,7689,(株)コパ・コーポレーション,1348,2025-12-07
3928,7090,(株)リグア,1346,2025-12-07
3929,5380,新東(株),1340,2025-12-07
3930,7426,(株)山大,1327,2025-12-07
3931,7851,カワセコンピュータサプライ(株),1300,2025-12-07
3932,242A,(株)リプライオリティ,1297,2025-12-07
3933,6786,(株)ＲＶＨ,1291,2025-12-07
